City Name,Zone Name,Ward name,Ward No.,Waste Quantity(TPD),Collection Vehicle details-Type of Waste collection vehicle,Collection Vehicle details-Capacity(in cubic meters),Collection Vehicle details-Year of purchase,Collection Vehicle details-Nos of Vehicle,Collection Vehicle details-Frequency of trips(Daily, Biweekly, Fortnightly, Monthly)
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ3101,32,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ1024,32,NA,Tata Ace,0.745,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ3302,32,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ1174,32,NA,Tata Ace,0.745,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ1109,32,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,R166,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R167,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R168,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R169,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R170,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R171,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R172,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R173,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R174,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R175,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R176,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R177,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R178,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R179,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R180,32,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ3097,34,NA,Tata Ace,0.745,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-EN-776,34,NA,Tata Ace,0.745,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-EN1134,34,NA,Ashok Leyland Dost,1.5,2016,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31 EN0774,34,NA,Tata Ace,0.84,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ3091,34,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-DS3842,34,NA,Tata Super,1.405,2012,1,Daily
Nagpur,Hanuman Nagar Zone 3,MH-31-CQ3094,34,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Hanuman Nagar Zone 3,R181,34,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R182,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R183,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R184,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R185,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R186,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R187,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R188,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R189,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R190,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R191,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R192,34,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Hanuman Nagar Zone 3,R193,34,NA,E-Rickshaw,0.35,NA,1,Daily
Nagpur,Dhantoli Zone 4,MH-31CQ-3102,17,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Dhantoli Zone 4,R194,17,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Dhantoli Zone 4,R195,17,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Dhantoli Zone 4,R196,17,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Dhantoli Zone 4,R197,17,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Dhantoli Zone 4,R198,17,NA,Ghantagadi,0.1,NA,1,Daily
Nagpur,Dhantoli Zone 4,R199,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R200,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R201,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R202,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R203,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R204,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R205,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R206,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R207,17,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dhantoli Zone 4,R208,17,NA,Rickshaw,0.2,NA,1,Daily
